transaction_id,customer_id,date,category,description,amount,direction,balance_after,is_anomaly
2be9e609-5,CUST247CF8,2026-05-06,Healthcare,CLINIC VISIT FEE,598.86,debit,61119.05,False
5b001f4d-f,CUST247CF8,2026-05-08,Utilities,Internet Bill - AUTOPAY,1388.68,debit,59730.37,False
e0980ef5-4,CUST247CF8,2026-05-08,Shopping,AMAZON.EG ORDER,481.23,debit,59249.14,False
e34e7f53-2,CUST247CF8,2026-05-10,Transportation,UBER *TRIP 289,245.83,debit,59003.31,False
71eeb362-8,CUST247CF8,2026-05-10,Entertainment,GAMING STORE PURCHASE,228.24,debit,58775.07,False
0b9756e4-e,CUST247CF8,2026-05-10,Subscriptions,SPOTIFY AB,413.91,debit,58361.16,False
b02b39af-9,CUST247CF8,2026-05-10,Savings Transfer,INTERNAL XFER - SAVINGS,267.67,debit,58093.49,False
6abbbef3-f,CUST247CF8,2026-05-11,Groceries,CARREFOUR HYPERMARKET,144.14,debit,57949.35,False
eeb42f51-7,CUST247CF8,2026-05-12,Dining/Restaurants,MCDONALDS #588,169.62,debit,57779.73,False
594dde63-2,CUST247CF8,2026-05-12,Dining/Restaurants,MCDONALDS #582,290.77,debit,57488.96,False
35e055ad-4,CUST247CF8,2026-05-12,Entertainment,NETFLIX PPV CHARGE,17.46,debit,57471.5,False
c74fd56d-c,CUST247CF8,2026-05-13,Healthcare,LAB TEST PAYMENT,297.15,debit,57174.35,False
93868a07-8,CUST247CF8,2026-05-13,Savings Transfer,TRANSFER TO SAVINGS ACCT,478.35,debit,56696.0,False
8b9aea0d-c,CUST247CF8,2026-05-13,Savings Transfer,INTERNAL XFER - SAVINGS,101.61,debit,56594.39,False
059f8f3f-f,CUST247CF8,2026-05-16,Rent/Installment,Monthly Rent Transfer,5721.8,debit,50872.59,False
adb52f18-6,CUST247CF8,2026-05-16,Dining/Restaurants,CAFE PURCHASE,302.79,debit,50569.8,False
45414e9f-3,CUST247CF8,2026-05-17,Groceries,CARREFOUR HYPERMARKET,89.44,debit,50480.36,False
e6184734-c,CUST247CF8,2026-05-19,Entertainment,CINEMA TICKET PURCHASE,387.56,debit,50092.8,False
033c7937-c,CUST247CF8,2026-05-20,Entertainment,NETFLIX PPV CHARGE,1076.03,debit,49016.77,False
4f918398-4,CUST247CF8,2026-05-22,Dining/Restaurants,POS - LOCAL RESTAURANT,827.7,debit,48189.07,False
9a41b57e-3,CUST247CF8,2026-05-23,Groceries,POS PURCHASE - LOCAL MARKET,1165.78,debit,47023.29,False
a9c9cde5-4,CUST247CF8,2026-05-23,Dining/Restaurants,MCDONALDS #881,290.33,debit,46732.96,False
14c78fb7-9,CUST247CF8,2026-05-25,Groceries,CARREFOUR HYPERMARKET,1732.82,debit,45000.14,False
bd8d4855-6,CUST247CF8,2026-05-25,Shopping,MALL PURCHASE - POS,22.34,debit,44977.8,False
4320b129-4,CUST247CF8,2026-05-27,Shopping,AMAZON.EG ORDER,259.24,debit,44718.56,False
b2727778-0,CUST247CF8,2026-06-02,Dining/Restaurants,CAFE PURCHASE,848.58,debit,43869.98,False
3e2fb6a8-a,CUST247CF8,2026-06-03,Salary,MONTHLY SALARY CREDIT,25900.0,credit,69769.98,False
d28a3f67-a,CUST247CF8,2026-06-03,Subscriptions,SPOTIFY AB,477.52,debit,69292.46,False
1b234205-b,CUST247CF8,2026-06-09,Healthcare,LAB TEST PAYMENT,192.87,debit,69099.59,False
ddbc8f4d-c,CUST247CF8,2026-06-09,Healthcare,LAB TEST PAYMENT,223.33,debit,68876.26,False
e81345ca-b,CUST247CF8,2026-06-10,Transportation,UBER *TRIP 224,558.91,debit,68317.35,False
4fbe11a2-f,CUST247CF8,2026-06-10,Dining/Restaurants,POS - LOCAL RESTAURANT,39.97,debit,68277.38,False
b12f59bf-5,CUST247CF8,2026-06-11,Shopping,ONLINE STORE CHECKOUT,248.07,debit,68029.31,False
8bedc366-6,CUST247CF8,2026-06-13,Shopping,ONLINE STORE CHECKOUT,5.0,debit,68024.31,False
56b8b895-b,CUST247CF8,2026-06-14,Groceries,POS PURCHASE - LOCAL MARKET,2732.95,debit,65291.36,False
1c43bec7-3,CUST247CF8,2026-06-14,Entertainment,NETFLIX PPV CHARGE,18.02,debit,65273.34,False
6c4463eb-e,CUST247CF8,2026-06-14,Shopping,MALL PURCHASE - POS,245.31,debit,65028.03,False
91a49bf4-3,CUST247CF8,2026-06-14,Savings Transfer,TRANSFER TO SAVINGS ACCT,360.46,debit,64667.57,False
7adfa08a-a,CUST247CF8,2026-06-15,Transportation,CAREEM RIDE,208.38,debit,64459.19,False
f5ee1798-d,CUST247CF8,2026-06-15,Transportation,CAREEM RIDE,89.85,debit,64369.34,False
9e67a33a-1,CUST247CF8,2026-06-15,Dining/Restaurants,POS - LOCAL RESTAURANT,413.94,debit,63955.4,False
c1cf035d-c,CUST247CF8,2026-06-15,Savings Transfer,INTERNAL XFER - SAVINGS,425.38,debit,63530.02,False
5a78de5d-3,CUST247CF8,2026-06-16,Healthcare,PHARMACY PURCHASE,82.74,debit,63447.28,False
07dd065a-2,CUST247CF8,2026-06-22,Transportation,CAREEM RIDE,197.37,debit,63249.91,False
bd978b8b-c,CUST247CF8,2026-06-22,Savings Transfer,TRANSFER TO SAVINGS ACCT,536.08,debit,62713.83,False
83f0400f-0,CUST247CF8,2026-06-23,Utilities,WATER CO. AUTOPAY,1615.28,debit,61098.55,False
afb6d2c7-6,CUST247CF8,2026-06-23,Entertainment,GAMING STORE PURCHASE,1550.37,debit,59548.18,False
098a03e0-5,CUST247CF8,2026-06-23,Healthcare,PHARMACY PURCHASE,583.73,debit,58964.45,False
f0d06f17-3,CUST247CF8,2026-06-24,Dining/Restaurants,MCDONALDS #644,396.04,debit,58568.41,False
7c32af92-8,CUST247CF8,2026-06-24,Entertainment,CINEMA TICKET PURCHASE,143.91,debit,58424.5,False
14ed5cc1-5,CUST247CF8,2026-06-24,Shopping,ONLINE STORE CHECKOUT,33.22,debit,58391.28,False
4f912aa0-1,CUST247CF8,2026-06-24,Shopping,MALL PURCHASE - POS,338.9,debit,58052.38,False
cc0f330e-3,CUST247CF8,2026-06-26,Rent/Installment,Home Loan Installment - AUTOPAY,5177.79,debit,52874.59,False
d6387838-d,CUST247CF8,2026-06-28,Groceries,POS PURCHASE - LOCAL MARKET,746.32,debit,52128.27,False
57efaf67-d,CUST209159,2026-01-01,Entertainment,GAMING STORE PURCHASE,113.45,debit,4809.27,False
a6da99ac-e,CUST209159,2026-01-01,Healthcare,PHARMACY PURCHASE,9.11,debit,4800.16,False
d8d58167-2,CUST209159,2026-01-02,Salary,MONTHLY SALARY CREDIT,22800.0,credit,27600.16,False
d9d4c2e8-1,CUST209159,2026-01-03,Groceries,CARREFOUR HYPERMARKET,623.15,debit,26977.01,False
1db6a0bb-c,CUST209159,2026-01-05,Groceries,POS PURCHASE - LOCAL MARKET,90.02,debit,26886.99,False
3da66f37-4,CUST209159,2026-01-06,Healthcare,CLINIC VISIT FEE,271.1,debit,26615.89,False
bbf333ff-6,CUST209159,2026-01-07,Transportation,UBER *TRIP 213,20.38,debit,26595.51,False
f3a94d35-c,CUST209159,2026-01-08,Savings Transfer,INTERNAL XFER - SAVINGS,51.28,debit,26544.23,False
078d846f-5,CUST209159,2026-01-09,Dining/Restaurants,POS - LOCAL RESTAURANT,325.53,debit,26218.7,False
0e1aa3fa-1,CUST209159,2026-01-10,Transportation,UBER *TRIP 985,353.57,debit,25865.13,False
71852765-8,CUST209159,2026-01-11,Healthcare,PHARMACY PURCHASE,206.96,debit,25658.17,False
ba6af82d-7,CUST209159,2026-01-12,Rent/Installment,Home Loan Installment - AUTOPAY,5146.54,debit,20511.63,False
d7f2d45f-f,CUST209159,2026-01-12,Groceries,SPINNEYS #398,1663.96,debit,18847.67,False
f795ec69-d,CUST209159,2026-01-12,Healthcare,LAB TEST PAYMENT,111.98,debit,18735.69,False
b9310915-c,CUST209159,2026-01-13,Entertainment,GAMING STORE PURCHASE,217.73,debit,18517.96,False
b3e1796f-a,CUST209159,2026-01-14,Entertainment,NETFLIX PPV CHARGE,423.91,debit,18094.05,False
8896acdf-7,CUST209159,2026-01-15,Groceries,POS PURCHASE - LOCAL MARKET,321.95,debit,17772.1,False
28299499-8,CUST209159,2026-01-15,Healthcare,PHARMACY PURCHASE,94.76,debit,17677.34,False
21d09688-7,CUST209159,2026-01-16,Utilities,ELECTRICITY BILL PMT,1180.3,debit,16497.04,False
d7409b0b-2,CUST209159,2026-01-17,Savings Transfer,TRANSFER TO SAVINGS ACCT,1502.43,debit,14994.61,False
74b0443c-4,CUST209159,2026-01-18,Transportation,UBER *TRIP 487,197.81,debit,14796.8,False
e04eaa5b-8,CUST209159,2026-01-18,Dining/Restaurants,CAFE PURCHASE,523.81,debit,14272.99,False
bb3a4f5f-e,CUST209159,2026-01-20,Shopping,AMAZON.EG ORDER,668.66,debit,13604.33,False
c079c216-a,CUST209159,2026-01-21,Groceries,SPINNEYS #674,89.99,debit,13514.34,False
98941f9e-0,CUST209159,2026-01-21,Dining/Restaurants,MCDONALDS #780,200.73,debit,13313.61,False
ee512ebf-2,CUST209159,2026-01-21,Dining/Restaurants,CAFE PURCHASE,296.07,debit,13017.54,False
804a7a0e-2,CUST209159,2026-01-21,Entertainment,CINEMA TICKET PURCHASE,137.6,debit,12879.94,False
b3a7aa96-7,CUST209159,2026-01-22,Subscriptions,NETFLIX.COM SUBSCRIPTION,486.82,debit,12393.12,False
1dd11af5-e,CUST209159,2026-01-24,Transportation,CAREEM RIDE,427.02,debit,11966.1,False
dbb38b61-0,CUST209159,2026-01-24,Shopping,MALL PURCHASE - POS,1001.18,debit,10964.92,False
391c14dd-6,CUST209159,2026-01-27,Entertainment,NETFLIX PPV CHARGE,5.0,debit,10959.92,False
d2cc2ba2-1,CUST209159,2026-01-27,Savings Transfer,INTERNAL XFER - SAVINGS,331.98,debit,10627.94,False
98670cbb-2,CUST209159,2026-01-28,Transportation,UBER *TRIP 199,505.39,debit,10122.55,False
a7a49965-e,CUST209159,2026-01-28,Dining/Restaurants,POS - LOCAL RESTAURANT,148.81,debit,9973.74,False
4509f094-1,CUST209159,2026-02-01,Salary,MONTHLY SALARY CREDIT,22800.0,credit,32773.74,False
2a37a227-2,CUST209159,2026-02-01,Groceries,SPINNEYS #592,926.35,debit,31847.39,False
66e6c4e1-7,CUST209159,2026-02-02,Entertainment,CINEMA TICKET PURCHASE,233.73,debit,31613.66,False
0fec9df3-e,CUST209159,2026-02-03,Dining/Restaurants,POS - LOCAL RESTAURANT,771.39,debit,30842.27,False
55a670c4-1,CUST209159,2026-02-04,Dining/Restaurants,POS - LOCAL RESTAURANT,276.8,debit,30565.47,False
f31569a8-2,CUST209159,2026-02-05,Shopping,ONLINE STORE CHECKOUT,314.48,debit,30250.99,False
8e65d293-f,CUST209159,2026-02-09,Shopping,ONLINE STORE CHECKOUT,41.79,debit,30209.2,False
7a6e8fcb-5,CUST209159,2026-02-09,Savings Transfer,TRANSFER TO SAVINGS ACCT,623.57,debit,29585.63,False
57c71f20-7,CUST209159,2026-02-10,Entertainment,CINEMA TICKET PURCHASE,15.75,debit,29569.88,False
8aa4d05a-5,CUST209159,2026-02-10,Entertainment,GAMING STORE PURCHASE,108.48,debit,29461.4,False
ba543f11-8,CUST209159,2026-02-10,Savings Transfer,TRANSFER TO SAVINGS ACCT,27.05,debit,29434.35,False
93ca5355-5,CUST209159,2026-02-12,Transportation,CAREEM RIDE,229.81,debit,29204.54,False
2daf23f0-a,CUST209159,2026-02-12,Healthcare,CLINIC VISIT FEE,213.33,debit,28991.21,False
de4ef10d-b,CUST209159,2026-02-12,Savings Transfer,INTERNAL XFER - SAVINGS,1054.25,debit,27936.96,False
d1aaeaf4-0,CUST209159,2026-02-14,Transportation,UBER *TRIP 206,481.21,debit,27455.75,False
17bab307-8,CUST209159,2026-02-17,Transportation,FUEL STATION PURCHASE,53.41,debit,27402.34,False
6c52b365-c,CUST209159,2026-02-17,Subscriptions,GYM MEMBERSHIP AUTOPAY,462.0,debit,26940.34,False
fd1eb28e-d,CUST209159,2026-02-19,Entertainment,NETFLIX PPV CHARGE,50.17,debit,26890.17,False
5a4a23bc-c,CUST209159,2026-02-19,Healthcare,LAB TEST PAYMENT,418.05,debit,26472.12,False
d8363aab-3,CUST209159,2026-02-20,Groceries,POS PURCHASE - LOCAL MARKET,2333.08,debit,24139.04,False
a6e59f6a-a,CUST209159,2026-02-20,Shopping,MALL PURCHASE - POS,207.53,debit,23931.51,False
353ba2be-f,CUST209159,2026-02-21,Entertainment,NETFLIX PPV CHARGE,498.06,debit,23433.45,False
2420cdc0-1,CUST209159,2026-02-21,Healthcare,PHARMACY PURCHASE,17.92,debit,23415.53,False
4ecb9171-6,CUST209159,2026-02-21,Savings Transfer,TRANSFER TO SAVINGS ACCT,94.66,debit,23320.87,False
f9992103-9,CUST209159,2026-02-22,Rent/Installment,Monthly Rent Transfer,5580.34,debit,17740.53,False
792350b0-4,CUST209159,2026-02-25,Transportation,UBER *TRIP 839,138.07,debit,17602.46,False
5dd1ec65-d,CUST209159,2026-02-25,Dining/Restaurants,MCDONALDS #875,269.37,debit,17333.09,False
afa0733d-b,CUST209159,2026-02-28,Utilities,WATER CO. AUTOPAY,1211.42,debit,16121.67,False
35eb89ab-7,CUST209159,2026-02-28,Transportation,CAREEM RIDE,435.97,debit,15685.7,False
1aa7b181-a,CUST209159,2026-02-28,Shopping,AMAZON.EG ORDER,1050.54,debit,14635.16,False
890eed5f-4,CUST209159,2026-02-28,Savings Transfer,TRANSFER TO SAVINGS ACCT,100.82,debit,14534.34,False
64cf52dd-1,CUST209159,2026-03-02,Salary,MONTHLY SALARY CREDIT,22800.0,credit,37334.34,False
7a3543e7-f,CUST209159,2026-03-02,Groceries,SPINNEYS #680,2919.74,debit,34414.6,False
ffef51ea-3,CUST209159,2026-03-05,Savings Transfer,INTERNAL XFER - SAVINGS,1390.76,debit,33023.84,False
9dff5d9a-4,CUST209159,2026-03-06,Transportation,UBER *TRIP 723,313.86,debit,32709.98,False
980a1351-6,CUST209159,2026-03-06,Shopping,MALL PURCHASE - POS,884.15,debit,31825.83,False
81fc77f4-3,CUST209159,2026-03-06,Healthcare,PHARMACY PURCHASE,327.27,debit,31498.56,False
06706b62-9,CUST209159,2026-03-07,Transportation,FUEL STATION PURCHASE,388.47,debit,31110.09,False
806c91f5-6,CUST209159,2026-03-07,Entertainment,GAMING STORE PURCHASE,71.36,debit,31038.73,False
eb620d77-6,CUST209159,2026-03-08,Groceries,CARREFOUR HYPERMARKET,88.94,debit,30949.79,False
d4b6ef4c-e,CUST209159,2026-03-08,Dining/Restaurants,MCDONALDS #699,93.4,debit,30856.39,False
bf70c6bb-0,CUST209159,2026-03-09,Utilities,Internet Bill - ONLINE,1103.82,debit,29752.57,False
06f07bcf-b,CUST209159,2026-03-09,Shopping,ONLINE STORE CHECKOUT,274.98,debit,29477.59,False
24473e33-1,CUST209159,2026-03-09,Shopping,ONLINE STORE CHECKOUT,440.53,debit,29037.06,False
61b9c8b3-4,CUST209159,2026-03-10,Savings Transfer,TRANSFER TO SAVINGS ACCT,5.0,debit,29032.06,False
4f2cf05b-8,CUST209159,2026-03-11,Healthcare,LAB TEST PAYMENT,253.36,debit,28778.7,False
402149bf-8,CUST209159,2026-03-13,Rent/Installment,Monthly Rent Transfer,5490.64,debit,23288.06,False
bc8bbacb-9,CUST209159,2026-03-15,Subscriptions,NETFLIX.COM SUBSCRIPTION,456.74,debit,22831.32,False
8f8240a1-4,CUST209159,2026-03-16,Dining/Restaurants,POS - LOCAL RESTAURANT,708.45,debit,22122.87,False
c15d02d6-7,CUST209159,2026-03-17,Shopping,MALL PURCHASE - POS,195.19,debit,21927.68,False
9ad14396-2,CUST209159,2026-03-18,Transportation,CAREEM RIDE,672.21,debit,21255.47,False
46928cd5-d,CUST209159,2026-03-19,Entertainment,CINEMA TICKET PURCHASE,28.26,debit,21227.21,False
7b6ad1fe-c,CUST209159,2026-03-22,Healthcare,CLINIC VISIT FEE,9.08,debit,21218.13,False
3cee8ecd-5,CUST209159,2026-03-25,Entertainment,GAMING STORE PURCHASE,295.22,debit,20922.91,False
de871d30-2,CUST209159,2026-03-25,Savings Transfer,INTERNAL XFER - SAVINGS,613.04,debit,20309.87,False
8df0e421-2,CUST209159,2026-03-26,Dining/Restaurants,MCDONALDS #426,732.62,debit,19577.25,False
68942ddb-e,CUST209159,2026-03-26,Entertainment,GAMING STORE PURCHASE,391.63,debit,19185.62,False
441a052a-9,CUST209159,2026-03-27,Healthcare,PHARMACY PURCHASE,70.39,debit,19115.23,False
baf3b0f0-d,CUST209159,2026-03-28,Entertainment,CINEMA TICKET PURCHASE,69.31,debit,19045.92,False
f02b8eec-0,CUST209159,2026-04-01,Savings Transfer,INTERNAL XFER - SAVINGS,465.2,debit,18580.72,False
84e0be2a-f,CUST209159,2026-04-02,Salary,MONTHLY SALARY CREDIT,22800.0,credit,41380.72,False
fa4533e6-2,CUST209159,2026-04-02,Entertainment,GAMING STORE PURCHASE,130.53,debit,41250.19,False
210d491e-6,CUST209159,2026-04-04,Entertainment,CINEMA TICKET PURCHASE,137.52,debit,41112.67,False
6deed018-4,CUST209159,2026-04-04,Savings Transfer,INTERNAL XFER - SAVINGS,42.66,debit,41070.01,False
716ba703-f,CUST209159,2026-04-10,Groceries,SPINNEYS #844,107.81,debit,40962.2,False
1a73b761-9,CUST209159,2026-04-10,Groceries,SPINNEYS #676,207.43,debit,40754.77,False
57f6e6cd-9,CUST209159,2026-04-10,Dining/Restaurants,POS - LOCAL RESTAURANT,267.6,debit,40487.17,False
938a1824-c,CUST209159,2026-04-11,Healthcare,CLINIC VISIT FEE,365.63,debit,40121.54,False
5e592e19-d,CUST209159,2026-04-13,Transportation,UBER *TRIP 518,1177.49,debit,38944.05,False
074d647f-b,CUST209159,2026-04-14,Dining/Restaurants,POS - LOCAL RESTAURANT,651.74,debit,38292.31,False
d3ef2d5f-5,CUST209159,2026-04-14,Shopping,AMAZON.EG ORDER,240.19,debit,38052.12,False
4063f801-b,CUST209159,2026-04-15,Healthcare,PHARMACY PURCHASE,153.21,debit,37898.91,False
109089c9-2,CUST209159,2026-04-16,Entertainment,GAMING STORE PURCHASE,102.31,debit,37796.6,False
4761b413-0,CUST209159,2026-04-17,Utilities,WATER CO. AUTOPAY,1026.61,debit,36769.99,False
6b1541bb-d,CUST209159,2026-04-18,Dining/Restaurants,CAFE PURCHASE,363.45,debit,36406.54,False
e76f07b3-8,CUST209159,2026-04-18,Shopping,AMAZON.EG ORDER,824.35,debit,35582.19,False
4915e5ea-5,CUST209159,2026-04-18,Subscriptions,GYM MEMBERSHIP AUTOPAY,458.55,debit,35123.64,False
ca48aad9-e,CUST209159,2026-04-19,Shopping,MALL PURCHASE - POS,52.62,debit,35071.02,False
66d052c8-7,CUST209159,2026-04-20,Entertainment,GAMING STORE PURCHASE,508.45,debit,34562.57,False
1256e6d4-5,CUST209159,2026-04-21,Transportation,UBER *TRIP 567,367.32,debit,34195.25,False
10eedc07-1,CUST209159,2026-04-23,Entertainment,NETFLIX PPV CHARGE,78.86,debit,34116.39,False
69e9e1b3-f,CUST209159,2026-04-24,Shopping,AMAZON.EG ORDER,443.63,debit,33672.76,False
827da96f-6,CUST209159,2026-04-24,Healthcare,PHARMACY PURCHASE,53.49,debit,33619.27,False
ca0a9120-e,CUST209159,2026-04-26,Savings Transfer,INTERNAL XFER - SAVINGS,428.09,debit,33191.18,False
e7612f4b-a,CUST209159,2026-04-27,Groceries,SPINNEYS #479,722.45,debit,32468.73,False
271bb4e5-9,CUST209159,2026-04-27,Groceries,POS PURCHASE - LOCAL MARKET,2120.92,debit,30347.81,False
40264bef-6,CUST209159,2026-04-27,Savings Transfer,TRANSFER TO SAVINGS ACCT,907.54,debit,29440.27,False
9e783a2d-3,CUST209159,2026-04-28,Rent/Installment,ACH DEBIT - RENT PAYMENT,5619.89,debit,23820.38,False
686cfb84-c,CUST209159,2026-04-28,Healthcare,LAB TEST PAYMENT,93.53,debit,23726.85,False
0b2d6a84-0,CUST209159,2026-05-01,Dining/Restaurants,MCDONALDS #330,54.07,debit,23672.78,False
015a9a07-0,CUST209159,2026-05-01,Healthcare,CLINIC VISIT FEE,466.71,debit,23206.07,False
be5fbec5-6,CUST209159,2026-05-02,Salary,MONTHLY SALARY CREDIT,22800.0,credit,46006.07,False
6ce4d8f6-1,CUST209159,2026-05-03,Savings Transfer,TRANSFER TO SAVINGS ACCT,356.82,debit,45649.25,False
765ba6b6-3,CUST209159,2026-05-04,Savings Transfer,INTERNAL XFER - SAVINGS,32.4,debit,45616.85,False
2635c4e4-7,CUST209159,2026-05-06,Entertainment,CINEMA TICKET PURCHASE,329.57,debit,45287.28,False
5d9e798d-6,CUST209159,2026-05-07,Savings Transfer,TRANSFER TO SAVINGS ACCT,321.89,debit,44965.39,False
9886d2ad-a,CUST209159,2026-05-10,Dining/Restaurants,MCDONALDS #738,370.46,debit,44594.93,False
65d3a586-c,CUST209159,2026-05-10,Subscriptions,NETFLIX.COM SUBSCRIPTION,447.25,debit,44147.68,False
b51fdb0c-b,CUST209159,2026-05-12,Savings Transfer,INTERNAL XFER - SAVINGS,720.68,debit,43427.0,False
6c51c43d-9,CUST209159,2026-05-14,Transportation,CAREEM RIDE,1236.9,debit,42190.1,False
ad0e7988-e,CUST209159,2026-05-14,Dining/Restaurants,MCDONALDS #511,589.35,debit,41600.75,False
d2f222bb-9,CUST209159,2026-05-14,Dining/Restaurants,MCDONALDS #365,284.12,debit,41316.63,False
68b3f4b0-0,CUST209159,2026-05-15,Healthcare,PHARMACY PURCHASE,17.1,debit,41299.53,False
c6c69e14-a,CUST209159,2026-05-16,Rent/Installment,Home Loan Installment - AUTOPAY,5624.49,debit,35675.04,False
d9c5a37f-9,CUST209159,2026-05-18,Shopping,MALL PURCHASE - POS,1299.6,debit,34375.44,False
ba14f008-e,CUST209159,2026-05-19,Groceries,SPINNEYS #724,1530.84,debit,32844.6,False
8fa1345b-c,CUST209159,2026-05-24,Utilities,ELECTRICITY BILL PMT,1131.81,debit,31712.79,False
8ca15f26-9,CUST209159,2026-05-24,Transportation,UBER *TRIP 766,375.5,debit,31337.29,False
a7554e2c-8,CUST209159,2026-05-24,Savings Transfer,TRANSFER TO SAVINGS ACCT,303.45,debit,31033.84,False
fa50baa2-6,CUST209159,2026-05-25,Entertainment,CINEMA TICKET PURCHASE,115.36,debit,30918.48,False
fc60a4d9-f,CUST209159,2026-05-26,Groceries,POS PURCHASE - LOCAL MARKET,1738.53,debit,29179.95,False
325d53e4-d,CUST209159,2026-05-27,Entertainment,GAMING STORE PURCHASE,190.61,debit,28989.34,False
96d7db6f-4,CUST209159,2026-05-28,Entertainment,GAMING STORE PURCHASE,315.92,debit,28673.42,False
21c3405d-8,CUST209159,2026-05-28,Shopping,MALL PURCHASE - POS,367.7,debit,28305.72,False
6526a775-9,CUST209159,2026-05-28,Healthcare,LAB TEST PAYMENT,142.61,debit,28163.11,False
83c34dfd-8,CUST209159,2026-06-01,Entertainment,NETFLIX PPV CHARGE,23.56,debit,28139.55,False
4c999c50-8,CUST209159,2026-06-01,Shopping,MALL PURCHASE - POS,17.75,debit,28121.8,False
9f14db24-e,CUST209159,2026-06-02,Salary,MONTHLY SALARY CREDIT,22800.0,credit,50921.8,False
18510c6f-b,CUST209159,2026-06-04,Dining/Restaurants,MCDONALDS #130,301.32,debit,50620.48,False
c2e7ddf1-5,CUST209159,2026-06-04,Shopping,MALL PURCHASE - POS,138.49,debit,50481.99,False
10e70c10-4,CUST209159,2026-06-04,Savings Transfer,TRANSFER TO SAVINGS ACCT,462.91,debit,50019.08,False
00d10df5-3,CUST209159,2026-06-05,Transportation,UBER *TRIP 811,200.84,debit,49818.24,False
245dd3f8-4,CUST209159,2026-06-06,Dining/Restaurants,CAFE PURCHASE,614.13,debit,49204.11,False
6e000de8-7,CUST209159,2026-06-07,Dining/Restaurants,POS - LOCAL RESTAURANT,258.91,debit,48945.2,False
39344185-e,CUST209159,2026-06-08,Healthcare,LAB TEST PAYMENT,348.34,debit,48596.86,False
544e947b-3,CUST209159,2026-06-09,Subscriptions,NETFLIX.COM SUBSCRIPTION,512.85,debit,48084.01,False
ae988f13-8,CUST209159,2026-06-10,Groceries,CARREFOUR HYPERMARKET,1258.75,debit,46825.26,False
df431111-2,CUST209159,2026-06-16,Groceries,CARREFOUR HYPERMARKET,32.69,debit,46792.57,False
af64a29d-7,CUST209159,2026-06-17,Rent/Installment,ACH DEBIT - RENT PAYMENT,5292.6,debit,41499.97,False
89cfc196-3,CUST209159,2026-06-18,Entertainment,NETFLIX PPV CHARGE,541.18,debit,40958.79,False
af811942-b,CUST209159,2026-06-21,Groceries,POS PURCHASE - LOCAL MARKET,1166.66,debit,39792.13,False
495723fa-7,CUST209159,2026-06-21,Groceries,SPINNEYS #146,441.26,debit,39350.87,False
a523e034-b,CUST209159,2026-06-23,Savings Transfer,INTERNAL XFER - SAVINGS,1339.59,debit,38011.28,False
882a42ba-a,CUST209159,2026-06-24,Entertainment,GAMING STORE PURCHASE,344.79,debit,37666.49,False
fd27b205-a,CUST209159,2026-06-24,Healthcare,LAB TEST PAYMENT,318.7,debit,37347.79,False
65218b49-d,CUST209159,2026-06-25,Transportation,UBER *TRIP 162,685.37,debit,36662.42,False
ca7f0420-2,CUST209159,2026-06-26,Utilities,WATER CO. AUTOPAY,993.57,debit,35668.85,False
6419f418-b,CUST209159,2026-06-26,Transportation,UBER *TRIP 987,683.47,debit,34985.38,False
a241d274-a,CUST209159,2026-06-26,Dining/Restaurants,CAFE PURCHASE,290.51,debit,34694.87,False
0bd8877b-7,CUST209159,2026-06-28,Entertainment,CINEMA TICKET PURCHASE,5.0,debit,34689.87,False
8df07390-0,CUST209159,2026-06-28,Shopping,ONLINE STORE CHECKOUT,1210.26,debit,33479.61,False
95224ea1-c,CUST209159,2026-06-28,Shopping,ONLINE STORE CHECKOUT,136.81,debit,33342.8,False
9fee434f-7,CUST78B23C,2026-01-01,Groceries,POS PURCHASE - LOCAL MARKET,395.37,debit,4004.78,False
eda2f838-9,CUST78B23C,2026-01-01,Subscriptions,NETFLIX.COM SUBSCRIPTION,243.4,debit,3761.38,False
4260c9f1-d,CUST78B23C,2026-01-02,Healthcare,LAB TEST PAYMENT,282.44,debit,3478.94,False
5dcd61ae-5,CUST78B23C,2026-01-03,Salary,MONTHLY SALARY CREDIT,20400.0,credit,23878.94,False
24a7b375-f,CUST78B23C,2026-01-05,Entertainment,CINEMA TICKET PURCHASE,1244.54,debit,22634.4,False
ee6c834f-3,CUST78B23C,2026-01-05,Savings Transfer,INTERNAL XFER - SAVINGS,1418.07,debit,21216.33,False
7d787b76-0,CUST78B23C,2026-01-06,Shopping,MALL PURCHASE - POS,1001.92,debit,20214.41,False
